351s060:, TX, Ping, 1, 95,,
351s093:, RX, AnchorResponse, A, 95, -52
351s125:, TX, Ack, A, 95,,
352s060:, TX, Ping, 1, 96,,
352s093:, RX, AnchorResponse, A, 96, -53
352s125:, TX, Ack, A, 96,,
353s060:, TX, Ping, 1, 97,,
353s093:, RX, AnchorResponse, A, 97, -53
353s125:, TX, Ack, A, 97,,
354s060:, TX, Ping, 1, 98,,
354s093:, RX, AnchorResponse, A, 98, -53
354s125:, TX, Ack, A, 98,,
355s060:, TX, Ping, 1, 99,,
355s093:, RX, AnchorResponse, A, 99, -53
355s125:, TX, Ack, A, 99,,
356s060:, TX, Ping, 1, 100,,
356s093:, RX, AnchorResponse, A, 100, -53
356s125:, TX, Ack, A, 100,,
357s060:, TX, Ping, 1, 101,,
357s093:, RX, AnchorResponse, A, 101, -53
357s125:, TX, Ack, A, 101,,
358s060:, TX, Ping, 1, 102,,
358s093:, RX, AnchorResponse, A, 102, -53
358s125:, TX, Ack, A, 102,,
359s060:, TX, Ping, 1, 103,,
359s093:, RX, AnchorResponse, A, 103, -53
359s125:, TX, Ack, A, 103,,
360s060:, TX, Ping, 1, 104,,
360s093:, RX, AnchorResponse, A, 104, -53
360s125:, TX, Ack, A, 104,,
361s060:, TX, Ping, 1, 105,,
361s093:, RX, AnchorResponse, A, 105, -53
361s125:, TX, Ack, A, 105,,
362s060:, TX, Ping, 1, 106,,
362s093:, RX, AnchorResponse, A, 106, -53
362s125:, TX, Ack, A, 106,,
363s060:, TX, Ping, 1, 107,,
363s093:, RX, AnchorResponse, A, 107, -53
363s125:, TX, Ack, A, 107,,
364s060:, TX, Ping, 1, 108,,
364s093:, RX, AnchorResponse, A, 108, -53
364s125:, TX, Ack, A, 108,,
365s060:, TX, Ping, 1, 109,,
365s093:, RX, AnchorResponse, A, 109, -53
365s125:, TX, Ack, A, 109,,
366s060:, TX, Ping, 1, 110,,
366s093:, RX, AnchorResponse, A, 110, -53
366s125:, TX, Ack, A, 110,,
367s060:, TX, Ping, 1, 111,,
367s093:, RX, AnchorResponse, A, 111, -53
367s125:, TX, Ack, A, 111,,
368s060:, TX, Ping, 1, 112,,
368s093:, RX, AnchorResponse, A, 112, -53
368s125:, TX, Ack, A, 112,,
369s060:, TX, Ping, 1, 113,,
369s093:, RX, AnchorResponse, A, 113, -53
369s125:, TX, Ack, A, 113,,
370s060:, TX, Ping, 1, 114,,
370s093:, RX, AnchorResponse, A, 114, -53
370s125:, TX, Ack, A, 114,,
371s060:, TX, Ping, 1, 115,,
371s093:, RX, AnchorResponse, A, 115, -53
371s125:, TX, Ack, A, 115,,
372s060:, TX, Ping, 1, 116,,
372s093:, RX, AnchorResponse, A, 116, -53
372s125:, TX, Ack, A, 116,,
373s060:, TX, Ping, 1, 117,,
373s093:, RX, AnchorResponse, A, 117, -53
373s125:, TX, Ack, A, 117,,
374s060:, TX, Ping, 1, 118,,
374s093:, RX, AnchorResponse, A, 118, -53
374s125:, TX, Ack, A, 118,,
375s060:, TX, Ping, 1, 119,,
375s093:, RX, AnchorResponse, A, 119, -53
375s125:, TX, Ack, A, 119,,
376s060:, TX, Ping, 1, 120,,
376s093:, RX, AnchorResponse, A, 120, -53
376s125:, TX, Ack, A, 120,,
377s060:, TX, Ping, 1, 121,,
377s093:, RX, AnchorResponse, A, 121, -53
377s125:, TX, Ack, A, 121,,
378s060:, TX, Ping, 1, 122,,
378s093:, RX, AnchorResponse, A, 122, -53
378s125:, TX, Ack, A, 122,,
379s060:, TX, Ping, 1, 123,,
379s093:, RX, AnchorResponse, A, 123, -53
379s125:, TX, Ack, A, 123,,
380s060:, TX, Ping, 1, 124,,
380s093:, RX, AnchorResponse, A, 124, -53
380s125:, TX, Ack, A, 124,,
381s060:, TX, Ping, 1, 125,,
381s093:, RX, AnchorResponse, A, 125, -54
381s125:, TX, Ack, A, 125,,
382s060:, TX, Ping, 1, 126,,
382s093:, RX, AnchorResponse, A, 126, -54
382s125:, TX, Ack, A, 126,,
383s060:, TX, Ping, 1, 127,,
383s093:, RX, AnchorResponse, A, 127, -54
383s125:, TX, Ack, A, 127,,
384s060:, TX, Ping, 1, 128,,
384s093:, RX, AnchorResponse, A, 128, -53
384s125:, TX, Ack, A, 128,,
385s060:, TX, Ping, 1, 129,,
385s093:, RX, AnchorResponse, A, 129, -53
385s125:, TX, Ack, A, 129,,
386s060:, TX, Ping, 1, 130,,
386s093:, RX, AnchorResponse, A, 130, -53
386s125:, TX, Ack, A, 130,,
387s060:, TX, Ping, 1, 131,,
387s093:, RX, AnchorResponse, A, 131, -53
387s125:, TX, Ack, A, 131,,
388s060:, TX, Ping, 1, 132,,
388s093:, RX, AnchorResponse, A, 132, -53
388s125:, TX, Ack, A, 132,,
389s060:, TX, Ping, 1, 133,,
389s093:, RX, AnchorResponse, A, 133, -53
389s125:, TX, Ack, A, 133,,
390s060:, TX, Ping, 1, 134,,
390s093:, RX, AnchorResponse, A, 134, -53
390s125:, TX, Ack, A, 134,,
391s060:, TX, Ping, 1, 135,,
391s093:, RX, AnchorResponse, A, 135, -53
391s125:, TX, Ack, A, 135,,
392s060:, TX, Ping, 1, 136,,
392s093:, RX, AnchorResponse, A, 136, -53
392s125:, TX, Ack, A, 136,,
393s060:, TX, Ping, 1, 137,,
393s093:, RX, AnchorResponse, A, 137, -53
393s125:, TX, Ack, A, 137,,
394s060:, TX, Ping, 1, 138,,
394s093:, RX, AnchorResponse, A, 138, -52
394s125:, TX, Ack, A, 138,,
395s060:, TX, Ping, 1, 139,,
395s093:, RX, AnchorResponse, A, 139, -52
395s125:, TX, Ack, A, 139,,
396s060:, TX, Ping, 1, 140,,
396s093:, RX, AnchorResponse, A, 140, -52
396s125:, TX, Ack, A, 140,,
